covariance_type,n_components,iteration,precision,recall,f1-score
diag,36,1,0.92487537205258363,0.92397440722619495,0.92356612637215474
diag,36,2,0.90881267982962965,0.90816710575837412,0.90704826008573203
diag,36,3,0.91763001647612874,0.91494166353029738,0.91480195529811581
diag,37,1,0.91102703717222544,0.90967256304102373,0.90863330293271172
diag,37,2,0.91182609021238081,0.90967256304102373,0.90989017207660328
diag,37,3,0.90770905973358207,0.90741437711704931,0.90569413992562775
diag,38,1,0.9142416672694067,0.9130598419269853,0.91306385506853138
diag,38,2,0.91379997460529017,0.9130598419269853,0.91222081308456993
diag,38,3,0.90658798742022861,0.9059089198343997,0.90418262707766461
diag,39,1,0.91371655222567472,0.91193074896499815,0.91098563415402167
diag,39,2,0.90969092764564985,0.90967256304102373,0.90851607829486669
diag,39,3,0.92851372915035379,0.92736168611215652,0.92689361446046714
diag,40,1,0.90716920897319919,0.90402709823108773,0.90300078090185132
diag,40,2,0.91091433323015059,0.91042529168234854,0.90832855003973079
diag,40,3,0.91110486394941204,0.90779074143771166,0.9067728142997018
diag,41,1,0.91742294607572217,0.91607075649228453,0.91505578397926679
diag,41,2,0.9054038300944599,0.90440346255175008,0.90315177986796857
diag,41,3,0.91030227235263894,0.90891983439969892,0.90671663797918567
diag,42,1,0.91146580680909028,0.91080165600301088,0.90930394042416518
diag,42,2,0.91181353010510791,0.91193074896499815,0.91058562238584384
diag,42,3,0.91091025389472879,0.91080165600301088,0.9092633921896297
diag,43,1,0.90678701992423849,0.90628528415506215,0.90469772806362259
diag,43,2,0.90863001302756552,0.90741437711704931,0.90534721635018278
diag,43,3,0.90646877179892182,0.9059089198343997,0.90406523138647388
diag,44,1,0.90641260698905834,0.90553255551373735,0.90385271500250397
diag,44,2,0.91794265643005069,0.91682348513360934,0.91536750930479205
diag,44,3,0.9080533546789632,0.90741437711704931,0.90539007790240678
diag,45,1,0.91432569273028708,0.91193074896499815,0.91053447092416995
diag,45,2,0.91596278230422035,0.91531802785095973,0.91413164358446686
diag,45,3,0.9168512908540517,0.91607075649228453,0.91515758854429474
diag,46,1,0.9140182639785337,0.91193074896499815,0.90961858141253049
diag,46,2,0.92272565997670797,0.92209258562288299,0.92051032412090383
diag,46,3,0.90462282334703237,0.90289800526910047,0.89913067264133295
diag,47,1,0.92228199874660322,0.92133985698155818,0.91970150760571145
diag,47,2,0.90235326626995738,0.89951072638313889,0.89723789810729004
diag,47,3,0.91163303293033804,0.90929619872036127,0.90671689056354565
diag,48,1,0.91449959198096198,0.91268347760632296,0.91107188859508881
diag,48,2,0.90564201249767839,0.90515619119307489,0.90232181320282712
diag,48,3,0.91180011178138087,0.91004892736168608,0.90746659908685035
diag,49,1,0.90331127033362912,0.90101618366578851,0.89759859273660769
diag,49,2,0.91980771931369354,0.91795257809559649,0.91636315781518951
diag,49,3,0.90455773271452955,0.90252164094843812,0.89820381087439416
diag,50,1,0.90221846065806965,0.9002634550244637,0.89779876766334377
diag,50,2,0.91567242450112807,0.91381257056831011,0.9117927053779149
diag,50,3,0.91379791592403081,0.91080165600301088,0.90778807424429908
full,1,1,0.90720620398495622,0.90101618366578851,0.90103620921166372
full,1,2,0.90697697349284256,0.89988709070380124,0.89999379633683751
full,1,3,0.90798909552188356,0.90176891230711331,0.90167858551816393
full,2,1,0.9142953929766019,0.91117802032367334,0.91078786597018735
full,2,2,0.91559793537132828,0.9123071132856605,0.91237491661800285
full,2,3,0.91112288219624138,0.9066616484757245,0.90656499786889111
full,3,1,0.91491141304870749,0.91268347760632296,0.91262888018037591
full,3,2,0.901466975400677,0.89800526910048928,0.8980017643743391
full,3,3,0.90135097584167467,0.89725254045916447,0.89715529345227807
full,4,1,0.9075132565009657,0.90628528415506215,0.90567173897440001
full,4,2,0.92459412985613665,0.92058712834023337,0.92070749927216788
full,4,3,0.91700693111589238,0.91456529920963492,0.9145815813906516
full,5,1,0.91767887625139821,0.91569439217162218,0.91514668923666764
full,5,2,0.90004932783693636,0.89762890477982682,0.8970006851165151
full,5,3,0.90683783776548998,0.9059089198343997,0.90508744720543299
full,6,1,0.91022415502167264,0.90779074143771166,0.90690532230279863
full,6,2,0.89616634774505255,0.89198343996989082,0.89042935267284185
full,6,3,0.91268073526781313,0.91042529168234854,0.9092445855528769
full,7,1,0.91712848583882778,0.91531802785095973,0.9142364591819746
full,7,2,0.89820496104773939,0.89762890477982682,0.89644767968538686
full,7,3,0.91477435644822269,0.91268347760632296,0.91159808929108022
full,8,1,0.89864635257663295,0.89649981181783966,0.894208715774514
full,8,2,0.89461655704318621,0.89085434700790367,0.88709189330687821
full,8,3,0.92077750230633892,0.91945803537824611,0.91834985069121244
full,9,1,0.91526940347500452,0.9130598419269853,0.91037684930318274
full,9,2,0.90542444272107991,0.90139254798645085,0.89806215644757215
full,9,3,0.89576465203638322,0.89160707564922848,0.8863832148794254
full,10,1,0.90349057983126091,0.89913436206247643,0.8942969101663929
full,10,2,0.90379321936269386,0.89838163342115163,0.88869346811561323
full,10,3,0.90053052518442811,0.89424162589386524,0.88576112779425442
full,11,1,0.852910890240141,0.87203613097478361,0.85519524806720826
full,11,2,0.88786504088894858,0.87993978170869402,0.86666177825789537
full,11,3,0.88691494691817729,0.87881068874670676,0.86922149417633798
full,12,1,0.89447253097277246,0.88633797515995483,0.87328700617602784
full,12,2,0.87900759767491499,0.8712834023334588,0.854611461893795
full,12,3,0.86572740992271391,0.88295069627399325,0.86933373210291942
full,13,1,0.86018157921518912,0.8776815957847196,0.86280429707276429
full,13,2,0.88296909936262491,0.87429431689875803,0.86073207894782722
full,13,3,0.88374255360105169,0.87391795257809557,0.85914316822936154
full,14,1,0.87750555702829014,0.86751975912683477,0.85569865286183744
full,14,2,0.88140157725967194,0.87316522393677076,0.86398309951851038
full,14,3,0.85436217893264377,0.87090703801279634,0.85411020047686559
full,15,1,0.84103173227179806,0.85472337222431316,0.83600551275322954
full,15,2,0.85414653791695372,0.87053067369213399,0.85513654982576903
full,15,3,0.85075524017659943,0.86714339480617242,0.85039089341535612
full,16,1,0.84803727960781772,0.86450884456153554,0.84679182415290277
full,16,2,0.85706345923675398,0.87429431689875803,0.85777824032780847
full,16,3,0.84214750518622383,0.85660519382762512,0.83669590766561319
full,17,1,0.84015530269191552,0.85509973654497551,0.8380496338543173
full,17,2,0.8392252014490138,0.85660519382762512,0.83565286559078755
full,17,3,0.85503918177321014,0.8712834023334588,0.85391034538753352
full,18,1,0.84107889011446224,0.85171245765901393,0.83118920093409798
full,18,2,0.84439030531199055,0.85509973654497551,0.83494320818673506
full,18,3,0.85076108770022252,0.8656379375235228,0.8477259310315598
full,19,1,0.84995125732689036,0.86413248024087319,0.84573038837316838
full,19,2,0.83762564961182751,0.84870154309371471,0.82764670537277107
full,19,3,0.84389319268708685,0.85961610839292435,0.84099695491201198
full,20,1,0.83047861057562977,0.84305607828377871,0.82188778331068402
full,20,2,0.84612217291614689,0.85735792246894993,0.83931527583635412
full,20,3,0.84576475593045797,0.86112156567557396,0.83995572479637648
full,21,1,0.841275326149448,0.85359427926232589,0.83185586873958217
full,21,2,0.83448821520423544,0.84719608581106509,0.82699325125869283
full,21,3,0.84551345951258372,0.85698155814828758,0.83806130212946883
full,22,1,0.83255712606935039,0.84418517124576586,0.82307980485132015
full,22,2,0.84131895765900777,0.85095972901768913,0.82970477828903699
full,22,3,0.82897410370999181,0.83966879939781713,0.81440660402983522
full,23,1,0.81986499918467493,0.82762514113662022,0.79770409581139756
full,23,2,0.83736787970102666,0.84832517877305236,0.82673283835503086
full,23,3,0.8202815543788784,0.82611968385397061,0.80153291997861276
full,24,1,0.81697214861371004,0.82085058336469707,0.79109097915373217
full,24,2,0.82938634197399463,0.8359051561911931,0.81459887891537341
full,24,3,0.82029950831327603,0.82724877681595788,0.80452062888937625
full,25,1,0.83595312359606999,0.84456153556642832,0.82190921988679877
full,25,2,0.82628296871857998,0.83402333458788103,0.80383036082241033
full,25,3,0.83015492108863309,0.83778697779450506,0.81319967211345989
full,26,1,0.81990832741354447,0.82724877681595788,0.79873328154537626
full,26,2,0.82279178196835567,0.83327060594655622,0.80986110678457257
full,26,3,0.83098824710518893,0.83891607075649233,0.81479026804333921
full,27,1,0.81993168560589913,0.82423786225065865,0.7969491347699309
full,27,2,0.82236737023267581,0.83138878434324426,0.80716907534789228
full,27,3,0.81648254635911743,0.82310876928867138,0.79066048723217297
full,28,1,0.80659942981296195,0.80918328942416262,0.78146301682847408
full,28,2,0.8100934657965787,0.81219420398946185,0.77891321820811354
full,28,3,0.82373583882095969,0.83101242002258191,0.80526901293035258
full,29,1,0.80444348303616209,0.81031238238614978,0.78322901729523997
full,29,2,0.8203627671850473,0.82348513360933384,0.80077409977570402
full,29,3,0.81484385176658491,0.81783966879939785,0.78825637566627182
full,30,1,0.80594236090120441,0.81031238238614978,0.78002988754654989
full,30,2,0.81471641295954345,0.81708694015807304,0.78429330051710777
full,30,3,0.80505318926426006,0.80127963869025221,0.77328360915690975
full,31,1,0.81708961457576068,0.81972149040270981,0.79026336710133049
full,31,2,0.78865638350643885,0.77643959352653369,0.74191039249719593
full,31,3,0.80440682984551171,0.80015054572826494,0.76983829587328967
full,32,1,0.790033892793506,0.78208505833646969,0.74790811806981738
full,32,2,0.81163056109533527,0.80203236733157701,0.75964669435498833
full,32,3,0.78794370246636891,0.77907414377117046,0.73977458540740471
full,33,1,0.80692023187603112,0.79977418140760259,0.76669884186878101
full,33,2,0.73242941514731408,0.7659013925479865,0.72284951250660923
full,33,3,0.78779421310085995,0.77455777192322173,0.74578927673171402
full,34,1,0.73367139978170559,0.76627775686864885,0.72243355300427103
full,34,2,0.77987436706762459,0.76326684230334962,0.7196371305675926
full,34,3,0.79113492343778247,0.78133232969514488,0.74773327916585119
full,35,1,0.78837565790314024,0.77342867896123446,0.73041488639794661
full,35,2,0.72156182468190222,0.74783590515619114,0.70435904204511579
full,35,3,0.7737036107211267,0.75912683477606324,0.72164921869130483
full,36,1,0.73511267347776688,0.75950319909672559,0.71569873544507823
full,36,2,0.7350295461771037,0.76364320662401208,0.7166708921779229
full,36,3,0.72550278040614147,0.74482499059089202,0.70283617987545621
full,37,1,0.76062506210516412,0.72111403838916066,0.67478195838459654
full,37,2,0.7345558388692861,0.76289047798268728,0.71837085361275366
full,37,3,0.78866071970668383,0.77681595784719604,0.73781346270371129
full,38,1,0.72403994833392715,0.74369589762890476,0.70065662799646444
full,38,2,0.72635576151866732,0.74520135491155437,0.70390787167048396
full,38,3,0.71273930065072544,0.72713586751975912,0.67056501395515167
full,39,1,0.77806227768020253,0.75536319156943921,0.71320977322165191
full,39,2,0.71883850435057151,0.73202860368837031,0.69078257678012178
full,39,3,0.72930504545901764,0.74783590515619114,0.70880597466917528
full,40,1,0.71047648758572979,0.72600677455777196,0.67691689142170963
full,40,2,0.72797171656276727,0.75912683477606324,0.71318652068827282
full,40,3,0.70808971049655167,0.72073767406849831,0.66536679182036806
full,41,1,0.78197682878700514,0.76928867143394808,0.72680255348868061
full,41,2,0.7151593394354776,0.72450131727512235,0.67404455124776907
full,41,3,0.72993938886758458,0.75197591268347763,0.7078543100103083
full,42,1,0.71203742696035,0.70417764395935267,0.64981043104747005
full,42,2,0.7137870950731523,0.71095220173127582,0.6594641327340266
full,42,3,0.70999257947440286,0.72374858863379754,0.667236973266781
full,43,1,0.70925181043147367,0.72412495295445989,0.66291982027387453
full,43,2,0.73374880084562777,0.75536319156943921,0.70686262080153794
full,43,3,0.76727962146484752,0.71170493037260063,0.66894452037917052
full,44,1,0.70276691859912599,0.69363944298080538,0.63197366804710264
full,44,2,0.75367073863696388,0.69777945050809187,0.64431397078033481
full,44,3,0.70982300134299914,0.70530673692133983,0.64798852849754907
full,45,1,0.72840030899977393,0.7425668046669176,0.69696730658921213
full,45,2,0.70093740264425719,0.68046669175762142,0.62064663156709199
full,45,3,0.71478137544440534,0.72299585999247273,0.66534628688049657
full,46,1,0.70489045689218166,0.69514490026345499,0.63949921362899032
full,46,2,0.70204167302523879,0.70041400075272864,0.65013318159675371
full,46,3,0.71222368912998057,0.71321038765525024,0.65421569027604609
full,47,1,0.74188168958056377,0.66992849077907413,0.60873069514993972
full,47,2,0.64255468978274455,0.68423033496424535,0.62406956010586601
full,47,3,0.75217086925306142,0.7022958223560406,0.64958470806800572
full,48,1,0.72219167204242063,0.71208129469326309,0.65308239947477942
full,48,2,0.68348433644454287,0.66767030485509971,0.60253626477976763
full,48,3,0.69009097326641189,0.65939028980052694,0.59950701573634657
full,49,1,0.6896438690828679,0.68611215656755742,0.61623787796295781
full,49,2,0.70630935719363419,0.69138125705683107,0.63365455132911874
full,49,3,0.75825346150563411,0.71885585246518635,0.67046895701371134
full,50,1,0.70653856109236846,0.69740308618742941,0.63683386033320522
full,50,2,0.70567813302712823,0.66541211893112528,0.60412812180861841
full,50,3,0.70394570182444183,0.70154309371471579,0.64526214232396673
