covariance_type,n_components,iteration,precision,recall,f1-score
diag,35,1,0.92946943057944009,0.92886714339480614,0.92876115641239876
diag,35,2,0.93204971497292388,0.93037260067745575,0.93078216358899746
diag,35,3,0.93274769800568724,0.93150169363944302,0.93176684030121959
diag,36,1,0.93368707843491372,0.93187805796010537,0.93192011639048722
diag,36,2,0.93534103308529903,0.93413624388407979,0.93420334945267913
diag,36,3,0.93916082991862715,0.93752352277004136,0.93781558071931226
diag,37,1,0.9303807475905822,0.92773805043281898,0.92786144864478859
diag,37,2,0.93318431708778893,0.93150169363944302,0.93158140504481546
diag,37,3,0.93663300193730781,0.93526533684606694,0.93499075989530689
diag,38,1,0.93908830124128817,0.93714715844937901,0.93724902711254066
diag,38,2,0.93819599936714959,0.93601806548739175,0.9361352855198557
diag,38,3,0.94026816220997489,0.93902898005269098,0.93905252438259235
diag,39,1,0.93778875062911238,0.93601806548739175,0.9363772495727426
diag,39,2,0.93142911303021592,0.9299962363567934,0.92972342758180271
diag,39,3,0.92914823163861648,0.92773805043281898,0.92757310659478454
diag,40,1,0.93630609574374823,0.93526533684606694,0.93507393149271556
diag,40,2,0.93794710415175431,0.93714715844937901,0.93706692475173703
diag,40,3,0.93176021788173324,0.93112532931878056,0.9304867165555849
diag,41,1,0.93413335437294842,0.93263078660143017,0.93258521855079368
diag,41,2,0.94162987252359176,0.94053443733534059,0.94082244197098586
diag,41,3,0.9330935023493947,0.93187805796010537,0.93190118231984387
diag,42,1,0.93830793185888073,0.9356417011667294,0.93601186761456279
diag,42,2,0.92913633603217982,0.92811441475348133,0.92795796304693789
diag,42,3,0.94075448612585477,0.93902898005269098,0.93909022069640724
diag,43,1,0.92811907623603607,0.92660895747083172,0.92644910553300208
diag,43,2,0.93707403420039348,0.93488897252540459,0.93515784251725398
diag,43,3,0.93821734099226972,0.93714715844937901,0.93712502371145767
diag,44,1,0.94409268437598548,0.94279262325931501,0.94274469460446342
diag,44,2,0.93540703910537326,0.93488897252540459,0.93432637579646971
diag,44,3,0.93324198515150192,0.93150169363944302,0.93158266935989753
diag,45,1,0.93791212435332538,0.93601806548739175,0.93565130724477585
diag,45,2,0.93640860154052585,0.93488897252540459,0.93466572352393307
diag,45,3,0.93288469325501389,0.93112532931878056,0.9310806335466757
diag,46,1,0.92589775017335796,0.92284531426420779,0.92262256549323796
diag,46,2,0.94497387105459152,0.94392171622130228,0.94367298188999083
diag,46,3,0.93476106803461467,0.93375987956341744,0.93335686723379629
diag,47,1,0.94185541975706921,0.94053443733534059,0.94044532480578169
diag,47,2,0.93645090338012915,0.93451260820474225,0.93461515060365963
diag,47,3,0.9408411106473169,0.93978170869401578,0.93950672802958723
diag,48,1,0.9312512515390764,0.9299962363567934,0.92901381472355526
diag,48,2,0.93322258686636916,0.93263078660143017,0.93254534625254271
diag,48,3,0.93002378631971572,0.92849077907414379,0.9276661913605001
diag,49,1,0.93227524457912458,0.93037260067745575,0.9301825517182557
diag,49,2,0.92687700329073075,0.92623259315016937,0.92556720647367763
diag,49,3,0.93613575831098905,0.93338351524275498,0.93342566456332832
diag,50,1,0.93124058729161985,0.92961987203613095,0.92918683630198429
diag,50,2,0.93898345930597105,0.93677079412871656,0.9368389179894131
diag,50,3,0.93765591690343653,0.93526533684606694,0.93425971431231081
full,1,1,0.88550060805956676,0.84644335716974028,0.84782088072956385
full,1,2,0.8957828048288603,0.85509973654497551,0.85991504854226097
full,1,3,0.89655018841833578,0.86864885208882203,0.87236773395034639
full,2,1,0.91467715326395049,0.89047798268724121,0.89506576902133006
full,2,2,0.90108973188221242,0.85811065111027474,0.85931270934685844
full,2,3,0.89414656737642029,0.85698155814828758,0.86087291972394397
full,3,1,0.89274975854787275,0.85246518630033874,0.85203446477706235
full,3,2,0.90825014143230798,0.88257433195333079,0.8861268902047057
full,3,3,0.91633644968219641,0.90854347007903646,0.91060952350269841
full,4,1,0.91163416395696584,0.8897252540459164,0.89122895039820982
full,4,2,0.92891349468336037,0.92284531426420779,0.92423965477256564
full,4,3,0.92710082110740133,0.92133985698155818,0.92272696030598989
full,5,1,0.93491041469686487,0.93074896499811821,0.93171174903401721
full,5,2,0.92380361564960989,0.90327436958976293,0.90671592076218432
full,5,3,0.92955893865434513,0.91418893488897257,0.91623444336540938
full,6,1,0.94444663678127072,0.9420398946179902,0.94196767772212919
full,6,2,0.9371669945661586,0.93526533684606694,0.93512205827039274
full,6,3,0.94130923088520346,0.94015807301467824,0.94032056751163495
full,7,1,0.94030288870084355,0.93752352277004136,0.9366930447222851
full,7,2,0.94819564598131756,0.94580353782461424,0.94525677371845873
full,7,3,0.9437978352471138,0.94166353029732786,0.94189909890825252
full,8,1,0.94559164589952038,0.94392171622130228,0.943126368969191
full,8,2,0.94299421453963894,0.94279262325931501,0.94250816244642821
full,8,3,0.93756495621515379,0.93488897252540459,0.93490625719294029
full,9,1,0.94786006708498804,0.94617990214527659,0.94577030345699065
full,9,2,0.94195389761127324,0.93865261573202863,0.93840969600665325
full,9,3,0.94839466802905581,0.94655626646593904,0.94536050487597545
full,10,1,0.94646915547870791,0.94467444486262697,0.94363475447352807
full,10,2,0.94309121812857177,0.94241625893865266,0.9415429077319315
full,10,3,0.93779323001354653,0.93601806548739175,0.93478104210362634
full,11,1,0.94513507079598857,0.94316898757997747,0.94149203228564293
full,11,2,0.93973237578733149,0.93789988709070382,0.93640781510914683
full,11,3,0.94207932902822711,0.94091080165600305,0.93965485796414272
full,12,1,0.94420699303604883,0.94166353029732786,0.94067015420539057
full,12,2,0.94438196933631746,0.94241625893865266,0.9411432379368363
full,12,3,0.94072003457087583,0.93827625141136617,0.93730739912697625
full,13,1,0.93975448032484243,0.93639442980805421,0.93383931957640332
full,13,2,0.93233024069376547,0.92961987203613095,0.92724876006318691
full,13,3,0.94753835797935726,0.94580353782461424,0.94436173716942284
full,14,1,0.93840135000576541,0.93375987956341744,0.93214052719228468
full,14,2,0.94223568012088921,0.93865261573202863,0.93763751780484916
full,14,3,0.94175413216002646,0.94015807301467824,0.93842142793182082
full,15,1,0.93710989793167465,0.93451260820474225,0.93247592906647059
full,15,2,0.94021226725751306,0.93413624388407979,0.93139081983403238
full,15,3,0.93457622226557857,0.93074896499811821,0.92830342780524644
full,16,1,0.94143553944741798,0.93865261573202863,0.93667104103297905
full,16,2,0.93469225091795338,0.93150169363944302,0.92931911087955343
full,16,3,0.93696170127417377,0.93413624388407979,0.93148745209089212
full,17,1,0.93773994436041697,0.9356417011667294,0.93356390481010909
full,17,2,0.93618538181927435,0.93300715092209263,0.93020984449645716
full,17,3,0.94213254979351302,0.93827625141136617,0.93586590287253013
full,18,1,0.93932087982878509,0.93488897252540459,0.93241393508728421
full,18,2,0.93515722169977011,0.92961987203613095,0.92727330373393801
full,18,3,0.93623932280596522,0.93187805796010537,0.92999193489566168
full,19,1,0.93573464483260715,0.93375987956341744,0.93100682317986772
full,19,2,0.93235853687210279,0.92961987203613095,0.92692716487644633
full,19,3,0.94030637213735568,0.93865261573202863,0.93647902561534968
full,20,1,0.9299658021927294,0.92698532179149418,0.92360497817366038
full,20,2,0.93365634423773436,0.93150169363944302,0.92940692816480019
full,20,3,0.93538912348563819,0.93074896499811821,0.92772376015253666
full,21,1,0.93950218217106563,0.9356417011667294,0.93238978264487693
full,21,2,0.93004973831494708,0.92736168611215652,0.92492983687200714
full,21,3,0.93746395164762863,0.93338351524275498,0.93121009092294793
full,22,1,0.92678591870092031,0.92246894994354534,0.91836211768063436
full,22,2,0.93275607867624377,0.92849077907414379,0.92589588859273175
full,22,3,0.93328957732780748,0.93037260067745575,0.92733994150778365
full,23,1,0.92485470638147127,0.92096349266089572,0.91676587048629765
full,23,2,0.93386671308505931,0.9292435077154686,0.92606387822365122
full,23,3,0.92173560474517824,0.91569439217162218,0.91117642425956213
full,24,1,0.92680860613899763,0.92435077154685741,0.92109969659442592
full,24,2,0.93632973506394124,0.93338351524275498,0.93045530752716432
full,24,3,0.93043395585570399,0.92623259315016937,0.92256056295159605
full,25,1,0.92567777084592928,0.92284531426420779,0.91988880842489096
full,25,2,0.92662382757390227,0.92171622130222053,0.91733142889848118
full,25,3,0.92852359552905905,0.92397440722619495,0.91995833854128939
full,26,1,0.92894598638719728,0.92397440722619495,0.9203326253687758
full,26,2,0.92712154193905993,0.92397440722619495,0.91947594178982817
full,26,3,0.92285134644837408,0.91795257809559649,0.91378482971056041
full,27,1,0.93395034553244893,0.9299962363567934,0.92716058743623886
full,27,2,0.92975939298202392,0.92510350018818222,0.92085869497605455
full,27,3,0.91850664049010333,0.9123071132856605,0.90617736687018535
full,28,1,0.92250233702387785,0.91757621377493415,0.91261924960423291
full,28,2,0.92874268305025565,0.92585622882950691,0.92228990458975291
full,28,3,0.92621437470203549,0.92171622130222053,0.91701089052519669
full,29,1,0.92681653841729494,0.92322167858487014,0.92057471866487317
full,29,2,0.91042261861963403,0.9059089198343997,0.90034903373692632
full,29,3,0.92808570138908275,0.9235980429055326,0.91957111740309949
full,30,1,0.92434239195383416,0.92096349266089572,0.91751693140007906
full,30,2,0.91943652082949723,0.91456529920963492,0.90897418468060298
full,30,3,0.92705198064760885,0.92133985698155818,0.91700817718388927
full,31,1,0.91115664893352799,0.90741437711704931,0.90257313292079011
full,31,2,0.91681824126803191,0.91381257056831011,0.90995019254479936
full,31,3,0.91679835900499496,0.91155438464433569,0.90667330685809411
full,32,1,0.91376133729666231,0.90929619872036127,0.90393552192218263
full,32,2,0.92724873187303247,0.92322167858487014,0.9198209997188681
full,32,3,0.92408334715335716,0.91832894241625895,0.91424066783658486
full,33,1,0.92183540530326391,0.91682348513360934,0.91160802612486713
full,33,2,0.91370066167201469,0.90779074143771166,0.90142120374594858
full,33,3,0.91178933508779281,0.90628528415506215,0.9001431005550028
full,34,1,0.91623482900757591,0.91080165600301088,0.90515621691046311
full,34,2,0.91436727257653261,0.91004892736168608,0.90391671305556998
full,34,3,0.91773900941499964,0.9123071132856605,0.90716092385431868
full,35,1,0.90340688256366142,0.89800526910048928,0.89025468773964411
full,35,2,0.91583564714939059,0.91155438464433569,0.90703132269306397
full,35,3,0.91721704816091665,0.91343620624764776,0.90883366060891568
full,36,1,0.91309061241519707,0.90703801279638685,0.90082032671334944
full,36,2,0.92871818646517412,0.92209258562288299,0.91823401557168527
full,36,3,0.90355964477991824,0.89537071885585251,0.8882430032312153
full,37,1,0.90659091963522032,0.9002634550244637,0.89516026107562163
full,37,2,0.91237138467690515,0.90515619119307489,0.90002649123800871
full,37,3,0.91280512553818571,0.90553255551373735,0.90116139218067293
full,38,1,0.91294659185683913,0.90741437711704931,0.9021801585825685
full,38,2,0.90801690412918079,0.90063981934512605,0.89416844506558457
full,38,3,0.91249545182152625,0.9059089198343997,0.89947187062798062
full,39,1,0.91000178630242512,0.90139254798645085,0.89468435385123646
full,39,2,0.90864154097700733,0.90139254798645085,0.89477385569702272
full,39,3,0.91204190733365775,0.9066616484757245,0.9003476555762594
full,40,1,0.91554157177157935,0.90967256304102373,0.90424170214180877
full,40,2,0.91529038175203792,0.90929619872036127,0.90424649252837164
full,40,3,0.91037624857167287,0.90252164094843812,0.89663903095857378
full,41,1,0.91330366138181973,0.9059089198343997,0.89964841855308497
full,41,2,0.91123200685792627,0.90402709823108773,0.89799569400503632
full,41,3,0.91256553155467524,0.90477982687241254,0.89879906591136571
full,42,1,0.9038279482840923,0.89649981181783966,0.8902127026610277
full,42,2,0.91590190537823135,0.90891983439969892,0.90278872550502032
full,42,3,0.91658093565065102,0.91080165600301088,0.90528921656105266
full,43,1,0.9045034391944583,0.89725254045916447,0.89153472642442444
full,43,2,0.90453892096108413,0.89612344749717732,0.89005373917599517
full,43,3,0.91461462513633462,0.90816710575837412,0.90116032463497697
full,44,1,0.90858708015046352,0.90139254798645085,0.89284115975697642
full,44,2,0.91658667443648101,0.91080165600301088,0.90560215656196963
full,44,3,0.91461313364350794,0.90816710575837412,0.90162350723821649
full,45,1,0.91113197515879696,0.90365073391042527,0.89752264700157225
full,45,2,0.89821795161407425,0.88934888972525405,0.88135550019923159
full,45,3,0.91061206166093212,0.90289800526910047,0.89705617748027888
full,46,1,0.90570971596729932,0.89725254045916447,0.88994922142793065
full,46,2,0.90258943536994418,0.89574708317651486,0.88814142491448023
full,46,3,0.90838339155104397,0.9002634550244637,0.89325040298496017
full,47,1,0.9040236009729532,0.89649981181783966,0.88848729891895817
full,47,2,0.90187332951797183,0.89537071885585251,0.88743455044335606
full,47,3,0.90181991667534167,0.89160707564922848,0.88351903374796503
full,48,1,0.90767541059863321,0.9002634550244637,0.89414093955904184
full,48,2,0.90145006868957966,0.89085434700790367,0.88551943276443978
full,48,3,0.90923322484289071,0.90440346255175008,0.89920206187682794
full,49,1,0.90659562198901245,0.89913436206247643,0.89280290292316633
full,49,2,0.90714211704940673,0.90101618366578851,0.89380389876634914
full,49,3,0.90633599150155997,0.89838163342115163,0.89063012471753245
full,50,1,0.90872884029943757,0.90252164094843812,0.89668494019554157
full,50,2,0.90693973445538989,0.89988709070380124,0.89324409199185906
full,50,3,0.90551401045309288,0.89800526910048928,0.89150542450805836
